Letter,Thumb,Index,Middle,Ring,Pinky,IndexTouch,MiddleTouch,ThumbTouch
U,0.139,0.378,0.587,0.319,0.134,1,1,0
U,0.127,0.403,0.595,0.314,0.131,1,1,0
U,0.139,0.388,0.596,0.318,0.117,1,1,0
U,0.118,0.401,0.606,0.337,0.125,1,1,0
U,0.142,0.405,0.587,0.335,0.143,1,1,0
U,0.153,0.394,0.603,0.331,0.127,1,1,0
U,0.134,0.396,0.599,0.328,0.131,1,1,0
U,0.143,0.384,0.595,0.318,0.131,1,1,0
U,0.139,0.384,0.602,0.333,0.120,1,1,0
U,0.139,0.376,0.598,0.331,0.147,1,1,0
U,0.147,0.370,0.604,0.309,0.129,1,1,0
U,0.131,0.348,0.600,0.325,0.132,1,1,0
U,0.143,0.345,0.595,0.323,0.142,1,1,0
U,0.146,0.346,0.599,0.318,0.141,1,1,0
U,0.139,0.355,0.606,0.328,0.135,1,1,0
U,0.147,0.374,0.605,0.331,0.147,1,1,0
U,0.142,0.345,0.602,0.324,0.139,1,1,0
U,0.142,0.345,0.606,0.326,0.152,1,1,0
U,0.146,0.350,0.594,0.336,0.140,1,1,0
U,0.144,0.335,0.599,0.330,0.141,1,1,0
U,0.142,0.301,0.600,0.335,0.156,1,1,0
U,0.146,0.372,0.601,0.333,0.144,1,1,0
U,0.145,0.372,0.612,0.321,0.147,1,1,0
U,0.153,0.367,0.606,0.323,0.144,1,1,0
U,0.156,0.376,0.598,0.333,0.160,1,1,0
U,0.159,0.378,0.612,0.341,0.155,1,1,0
U,0.169,0.376,0.598,0.328,0.159,1,1,0
U,0.155,0.370,0.593,0.346,0.165,1,1,0
U,0.160,0.348,0.600,0.331,0.166,1,1,0
U,0.147,0.348,0.592,0.330,0.157,1,1,0
U,0.146,0.350,0.594,0.336,0.140,1,1,0
U,0.144,0.335,0.599,0.330,0.141,1,1,0
U,0.142,0.301,0.600,0.335,0.156,1,1,0
U,0.146,0.372,0.601,0.333,0.144,1,1,0
U,0.145,0.372,0.612,0.321,0.147,1,1,0
U,0.153,0.367,0.606,0.323,0.144,1,1,0
U,0.156,0.376,0.598,0.333,0.160,1,1,0
U,0.159,0.378,0.612,0.341,0.155,1,1,0
U,0.169,0.376,0.598,0.328,0.159,1,1,0
U,0.155,0.370,0.593,0.346,0.165,1,1,0
U,0.160,0.348,0.600,0.331,0.166,1,1,0
U,0.147,0.348,0.592,0.330,0.157,1,1,0
U,0.158,0.334,0.608,0.338,0.150,1,1,0
U,0.175,0.459,0.618,0.337,0.155,1,1,0
U,0.156,0.407,0.610,0.332,0.168,1,1,0
U,0.169,0.464,0.612,0.342,0.159,1,1,0
U,0.172,0.451,0.605,0.339,0.168,1,1,0
U,0.164,0.395,0.612,0.333,0.168,1,1,0
U,0.164,0.405,0.607,0.331,0.161,1,1,0
U,0.175,0.459,0.605,0.344,0.158,1,1,0
U,0.170,0.407,0.613,0.331,0.168,1,1,0
V,0.137,0.387,0.51,0.293,0.167,0,0,1
V,0.143,0.359,0.496,0.309,0.193,0,0,1
V,0.141,0.352,0.529,0.253,0.18,0,0,1
V,0.124,0.359,0.507,0.301,0.167,0,0,1
V,0.139,0.367,0.506,0.271,0.175,0,0,1
V,0.137,0.352,0.502,0.308,0.181,0,0,1
V,0.137,0.365,0.505,0.362,0.173,0,0,1
V,0.134,0.352,0.517,0.299,0.181,0,0,1
V,0.15,0.337,0.507,0.254,0.178,0,0,1
V,0.136,0.343,0.513,0.301,0.182,0,0,1
V,0.142,0.36,0.505,0.305,0.176,0,0,1
V,0.141,0.366,0.503,0.256,0.178,0,0,1
V,0.147,0.363,0.517,0.297,0.182,0,0,1
V,0.14,0.362,0.521,0.32,0.168,0,0,1
V,0.142,0.365,0.516,0.308,0.175,0,0,1
V,0.127,0.36,0.51,0.271,0.178,0,0,1
V,0.126,0.344,0.505,0.335,0.156,0,0,1
V,0.14,0.334,0.495,0.312,0.16,0,0,1
V,0.142,0.361,0.514,0.303,0.181,0,0,1
V,0.146,0.33,0.487,0.245,0.168,0,0,1
V,0.155,0.247,0.515,0.285,0.176,0,0,1
V,0.141,0.363,0.516,0.295,0.185,0,0,1
V,0.162,0.378,0.501,0.299,0.182,0,0,1
V,0.152,0.403,0.516,0.309,0.163,0,0,1
V,0.149,0.388,0.513,0.308,0.167,0,0,1
V,0.145,0.401,0.503,0.337,0.176,0,0,1
V,0.14,0.405,0.503,0.288,0.168,0,0,1
V,0.132,0.394,0.514,0.289,0.19,0,0,1
V,0.142,0.396,0.498,0.301,0.191,0,0,1
V,0.146,0.384,0.492,0.293,0.178,0,0,1
V,0.140,0.384,0.503,0.279,0.170,0,0,1
W,0.152,0.387,0.477,0.457,0.317,0,0,1
W,0.163,0.359,0.47,0.445,0.318,0,0,1
W,0.159,0.352,0.477,0.452,0.347,0,0,1
W,0.151,0.359,0.479,0.478,0.335,0,0,1
W,0.168,0.367,0.494,0.448,0.37,0,0,1
W,0.168,0.352,0.456,0.471,0.334,0,0,1
W,0.165,0.365,0.482,0.475,0.359,0,0,1
W,0.165,0.352,0.464,0.455,0.325,0,0,1
W,0.145,0.337,0.483,0.455,0.318,0,0,1
W,0.172,0.343,0.457,0.479,0.322,0,0,1
W,0.168,0.36,0.471,0.452,0.259,0,0,1
W,0.172,0.366,0.476,0.467,0.339,0,0,1
W,0.176,0.363,0.464,0.464,0.334,0,0,1
W,0.177,0.362,0.477,0.479,0.305,0,0,1
W,0.168,0.365,0.46,0.451,0.359,0,0,1
W,0.153,0.36,0.477,0.455,0.341,0,0,1
W,0.185,0.344,0.459,0.479,0.352,0,0,1
W,0.176,0.334,0.478,0.451,0.338,0,0,1
W,0.177,0.361,0.502,0.477,0.343,0,0,1
W,0.154,0.33,0.459,0.475,0.289,0,0,1
W,0.175,0.247,0.484,0.486,0.271,0,0,1
W,0.169,0.363,0.5,0.459,0.346,0,0,1
W,0.192,0.378,0.479,0.469,0.284,0,0,1
W,0.179,0.403,0.486,0.464,0.335,0,0,1
W,0.173,0.388,0.479,0.479,0.312,0,0,1
W,0.162,0.401,0.495,0.455,0.345,0,0,1
W,0.18,0.405,0.481,0.464,0.247,0,0,1
W,0.169,0.394,0.497,0.467,0.342,0,0,1
W,0.156,0.396,0.491,0.475,0.339,0,0,1
W,0.175,0.384,0.479,0.46,0.339,0,0,1
W,0.155,0.384,0.503,0.452,0.348,0,0,1
W,0.184,0.359,0.477,0.486,0.334,0,0,1
W,0.168,0.37,0.473,0.459,0.314,0,0,1
W,0.168,0.376,0.483,0.479,0.323,0,0,1
W,0.181,0.378,0.484,0.47,0.322,0,0,1
W,0.183,0.376,0.502,0.446,0.32,0,0,1
W,0.165,0.37,0.503,0.477,0.34,0,0,1
W,0.172,0.348,0.469,0.482,0.34,0,0,1
W,0.173,0.334,0.465,0.486,0.314,0,0,1
W,0.163,0.275,0.473,0.479,0.318,0,0,1
W,0.181,0.350,0.477,0.48,0.330,0,0,1
W,0.168,0.335,0.46,0.469,0.346,0,0,1
W,0.191,0.376,0.475,0.502,0.322,0,0,1
W,0.185,0.373,0.477,0.459,0.325,0,0,1
W,0.178,0.374,0.486,0.465,0.313,0,0,1
W,0.168,0.346,0.469,0.468,0.309,0,0,1
W,0.189,0.345,0.483,0.463,0.322,0,0,1
W,0.149,0.374,0.478,0.46,0.328,0,0,1
W,0.163,0.364,0.501,0.451,0.281,0,0,1
W,0.181,0.343,0.473,0.453,0.31,0,0,1
W,0.183,0.355,0.499,0.464,0.322,0,0,1
W,0.176,0.301,0.51,0.465,0.324,0,0,1
W,0.177,0.372,0.471,0.464,0.334,0,0,1
W,0.185,0.372,0.495,0.459,0.293,0,0,1
W,0.166,0.367,0.492,0.459,0.236,0,0,1
W,0.168,0.357,0.481,0.477,0.328,0,0,1
W,0.172,0.357,0.492,0.442,0.331,0,0,1
W,0.166,0.348,0.487,0.478,0.304,0,0,1
W,0.179,0.387,0.484,0.444,0.348,0,0,1
W,0.181,0.359,0.503,0.457,0.327,0,0,1
W,0.167,0.352,0.497,0.448,0.331,0,0,1
W,0.189,0.359,0.503,0.477,0.297,0,0,1
W,0.168,0.367,0.496,0.447,0.351,0,0,1
W,0.177,0.352,0.495,0.468,0.301,0,0,1
W,0.156,0.365,0.482,0.464,0.323,0,0,1
W,0.179,0.352,0.503,0.476,0.298,0,0,1
W,0.175,0.337,0.485,0.466,0.328,0,0,1
W,0.164,0.343,0.473,0.475,0.338,0,0,1
W,0.168,0.360,0.482,0.453,0.349,0,0,1
W,0.185,0.366,0.479,0.465,0.271,0,0,1
W,0.164,0.363,0.485,0.462,0.309,0,0,1
W,0.164,0.362,0.470,0.466,0.300,0,0,1
W,0.168,0.365,0.491,0.454,0.341,0,0,1
W,0.164,0.360,0.479,0.475,0.350,0,0,1
W,0.189,0.344,0.482,0.469,0.281,0,0,1
X,0.181,0.199,0.073,0.205,0.114,0,0,0
X,0.21,0.219,0.103,0.189,0.135,0,0,0
X,0.177,0.168,0.107,0.207,0.127,0,0,0
X,0.204,0.168,0.11,0.203,0.094,0,0,0
X,0.205,0.182,0.081,0.226,0.121,0,0,0
X,0.189,0.194,0.106,0.197,0.116,0,0,0
X,0.214,0.218,0.092,0.202,0.077,0,0,0
X,0.202,0.206,0.077,0.209,0.103,0,0,0
X,0.191,0.231,0.089,0.209,0.134,0,0,0
X,0.193,0.254,0.094,0.193,0.07,0,0,0
X,0.212,0.18,0.141,0.215,0.129,0,0,0
X,0.226,0.181,0.131,0.18,0.09,0,0,0
X,0.21,0.219,0.109,0.197,0.077,0,0,0
X,0.219,0.193,0.117,0.234,0.106,0,0,0
X,0.235,0.233,0.139,0.193,0.1,0,0,0
X,0.201,0.214,0.116,0.176,0.12,0,0,0
X,0.191,0.236,0.103,0.193,0.114,0,0,0
X,0.232,0.243,0.098,0.189,0.105,0,0,0
X,0.197,0.206,0.128,0.204,0.118,0,0,0
X,0.223,0.218,0.089,0.21,0.13,0,0,0
X,0.193,0.295,0.123,0.197,0.099,0,0,0
X,0.245,0.26,0.078,0.205,0.094,0,0,0
X,0.214,0.239,0.122,0.245,0.091,0,0,0
X,0.225,0.259,0.094,0.178,0.129,0,0,0
X,0.243,0.249,0.103,0.171,0.114,0,0,0
X,0.193,0.253,0.118,0.217,0.12,0,0,0
X,0.215,0.241,0.122,0.209,0.12,0,0,0
X,0.234,0.259,0.116,0.172,0.092,0,0,0
X,0.211,0.334,0.118,0.189,0.117,0,0,0
X,0.228,0.226,0.103,0.205,0.106,0,0,0
X,0.23,0.31,0.123,0.218,0.117,0,0,0
X,0.222,0.258,0.141,0.189,0.121,0,0,0
X,0.224,0.256,0.12,0.168,0.125,0,0,0
X,0.237,0.191,0.099,0.206,0.109,0,0,0
X,0.237,0.226,0.136,0.199,0.117,0,0,0
X,0.24,0.255,0.106,0.185,0.112,0,0,0
X,0.243,0.2,0.106,0.206,0.127,0,0,0
X,0.225,0.225,0.112,0.204,0.127,0,0,0
X,0.231,0.245,0.122,0.205,0.11,0,0,0
X,0.196,0.229,0.135,0.177,0.126,0,0,0
X,0.226,0.232,0.106,0.231,0.118,0,0,0
X,0.24,0.227,0.103,0.214,0.141,0,0,0
X,0.202,0.17,0.117,0.206,0.119,0,0,0
X,0.249,0.219,0.11,0.23,0.11,0,0,0
X,0.219,0.197,0.112,0.21,0.147,0,0,0
X,0.255,0.228,0.114,0.207,0.13,0,0,0
X,0.246,0.198,0.129,0.206,0.131,0,0,0
X,0.23,0.219,0.149,0.214,0.127,0,0,0
X,0.262,0.216,0.117,0.176,0.1,0,0,0
X,0.255,0.252,0.139,0.263,0.113,0,0,0
X,0.251,0.268,0.131,0.211,0.14,0,0,0
X,0.23,0.259,0.129,0.199,0.098,0,0,0
X,0.257,0.233,0.125,0.214,0.102,0,0,0
X,0.247,0.245,0.127,0.222,0.143,0,0,0
X,0.235,0.201,0.133,0.189,0.122,0,0,0
X,0.264,0.219,0.135,0.23,0.109,0,0,0
X,0.246,0.185,0.136,0.185,0.118,0,0,0
X,0.239,0.169,0.143,0.193,0.124,0,0,0
X,0.253,0.185,0.125,0.218,0.141,0,0,0
X,0.253,0.193,0.111,0.189,0.121,0,0,0
X,0.239,0.197,0.118,0.21,0.135,0,0,0
X,0.219,0.184,0.139,0.211,0.131,0,0,0
X,0.241,0.217,0.13,0.182,0.116,0,0,0
X,0.207,0.185,0.136,0.21,0.107,0,0,0
X,0.231,0.199,0.1,0.202,0.129,0,0,0
X,0.265,0.219,0.134,0.183,0.142,0,0,0
X,0.267,0.168,0.11,0.185,0.118,0,0,0
X,0.24,0.168,0.112,0.193,0.128,0,0,0
X,0.256,0.182,0.103,0.202,0.116,0,0,0
X,0.237,0.194,0.155,0.225,0.151,0,0,0
X,0.22,0.218,0.142,0.226,0.142,0,0,0
X,0.242,0.206,0.142,0.226,0.127,0,0,0
X,0.232,0.231,0.125,0.193,0.143,0,0,0
X,0.227,0.254,0.151,0.229,0.118,0,0,0
X,0.228,0.18,0.147,0.205,0.143,0,0,0
X,0.235,0.181,0.116,0.211,0.114,0,0,0
X,0.246,0.219,0.127,0.207,0.116,0,0,0
X,0.249,0.193,0.121,0.219,0.118,0,0,0
X,0.28,0.233,0.118,0.193,0.144,0,0,0
X,0.243,0.214,0.116,0.218,0.143,0,0,0
X,0.24,0.236,0.168,0.181,0.13,0,0,0
X,0.223,0.243,0.134,0.219,0.123,0,0,0
X,0.253,0.206,0.142,0.222,0.123,0,0,0
X,0.256,0.218,0.116,0.19,0.127,0,0,0
X,0.247,0.295,0.125,0.207,0.14,0,0,0
X,0.245,0.26,0.116,0.212,0.123,0,0,0
Y,0.49,0.121,0.154,0.298,0.4,0,1,0
Y,0.492,0.135,0.147,0.288,0.392,0,1,0
Y,0.494,0.127,0.181,0.277,0.387,0,1,0
Y,0.479,0.138,0.155,0.285,0.392,0,1,0
Y,0.502,0.127,0.159,0.285,0.401,0,1,0
Y,0.503,0.131,0.154,0.282,0.41,0,1,0
Y,0.475,0.146,0.16,0.275,0.412,0,1,0
Y,0.519,0.129,0.175,0.279,0.409,0,1,0
Y,0.485,0.136,0.181,0.288,0.425,0,1,0
Y,0.488,0.133,0.164,0.269,0.412,0,1,0
Y,0.45,0.142,0.172,0.283,0.412,0,1,0
Y,0.45,0.142,0.144,0.307,0.412,0,1,0
Y,0.427,0.133,0.153,0.262,0.432,0,1,0
Y,0.437,0.131,0.154,0.271,0.436,0,1,0
Y,0.422,0.123,0.144,0.279,0.385,0,1,0
Y,0.412,0.136,0.154,0.271,0.412,0,1,0
Y,0.4,0.139,0.184,0.26,0.41,0,1,0
Y,0.428,0.12,0.176,0.277,0.4,0,1,0
Y,0.408,0.142,0.18,0.271,0.376,0,1,0
Y,0.412,0.14,0.16,0.27,0.389,0,1,0
Y,0.405,0.139,0.166,0.246,0.397,0,1,0
Y,0.422,0.141,0.144,0.293,0.379,0,1,0
Y,0.428,0.122,0.198,0.289,0.392,0,1,0
Y,0.397,0.13,0.181,0.291,0.409,0,1,0
Y,0.392,0.123,0.176,0.273,0.391,0,1,0
Y,0.427,0.142,0.168,0.256,0.376,0,1,0
Y,0.434,0.125,0.176,0.265,0.375,0,1,0
Y,0.412,0.127,0.204,0.271,0.383,0,1,0
Y,0.43,0.112,0.173,0.258,0.381,0,1,0
Y,0.401,0.103,0.165,0.301,0.403,0,1,0
Y,0.405,0.107,0.152,0.28,0.384,0,1,0
Y,0.437,0.114,0.181,0.28,0.398,0,1,0
Y,0.401,0.123,0.192,0.273,0.425,0,1,0
Y,0.412,0.068,0.163,0.298,0.381,0,1,0
Y,0.361,0.11,0.182,0.293,0.411,0,1,0
Y,0.412,0.114,0.185,0.278,0.437,0,1,0
Y,0.392,0.116,0.142,0.286,0.375,0,1,0
Y,0.43,0.098,0.168,0.297,0.388,0,1,0
Y,0.4,0.103,0.185,0.302,0.412,0,1,0
Y,0.423,0.134,0.160,0.309,0.430,0,1,0
Y,0.396,0.116,0.184,0.309,0.392,0,1,0
Y,0.392,0.096,0.169,0.263,0.404,0,1,0
Y,0.374,0.090,0.166,0.284,0.390,0,1,0
Y,0.427,0.093,0.186,0.297,0.381,0,1,0
Y,0.412,0.123,0.171,0.297,0.401,0,1,0
Y,0.396,0.124,0.186,0.272,0.401,0,1,0
Y,0.405,0.116,0.201,0.289,0.392,0,1,0
Y,0.425,0.119,0.193,0.271,0.411,0,1,0
Y,0.375,0.112,0.193,0.268,0.402,0,1,0
Y,0.412,0.102,0.193,0.259,0.392,0,1,0
Y,0.370,0.105,0.193,0.299,0.400,0,1,0
Y,0.409,0.098,0.178,0.280,0.425,0,1,0
Y,0.425,0.117,0.185,0.295,0.409,0,1,0
Y,0.421,0.093,0.177,0.282,0.389,0,1,0
Y,0.436,0.118,0.201,0.299,0.380,0,1,0
Y,0.411,0.114,0.158,0.235,0.410,0,1,0
Y,0.425,0.128,0.178,0.276,0.363,0,1,0
Y,0.408,0.131,0.214,0.299,0.397,0,1,0
Y,0.407,0.121,0.163,0.297,0.372,0,1,0
Y,0.386,0.135,0.207,0.271,0.374,0,1,0
Y,0.425,0.127,0.191,0.302,0.378,0,1,0
Y,0.425,0.138,0.195,0.268,0.374,0,1,0
Y,0.388,0.127,0.166,0.313,0.374,0,1,0
Y,0.400,0.131,0.206,0.281,0.360,0,1,0
Y,0.383,0.146,0.198,0.304,0.388,0,1,0
Y,0.396,0.129,0.178,0.276,0.370,0,1,0
Y,0.376,0.136,0.202,0.292,0.382,0,1,0
