Letter,Thumb,Index,Middle,Ring,Pinky,IndexTouch,MiddleTouch,ThumbTouch
V,0.141,0.000,0.503,0.256,0.178,0,0,1,
V,0.147,0.000,0.517,0.297,0.182,0,0,1,
V,0.140,0.000,0.521,0.320,0.168,0,0,1,
V,0.142,0.000,0.516,0.308,0.175,0,0,1,
V,0.127,0.000,0.510,0.271,0.178,0,0,1,
V,0.126,0.000,0.505,0.335,0.156,0,0,1,
V,0.140,0.000,0.495,0.312,0.160,0,0,1,
V,0.142,0.000,0.514,0.303,0.181,0,0,1,
V,0.146,0.000,0.487,0.245,0.168,0,0,1,
V,0.155,0.000,0.515,0.285,0.176,0,0,1,
V,0.141,0.000,0.516,0.295,0.185,0,0,1,
V,0.162,0.000,0.501,0.299,0.182,0,0,1,
V,0.152,0.000,0.516,0.309,0.163,0,0,1,
V,0.149,0.000,0.513,0.308,0.167,0,0,1,
V,0.145,0.000,0.503,0.337,0.176,0,0,1,
V,0.140,0.000,0.503,0.288,0.168,0,0,1,
V,0.132,0.000,0.514,0.289,0.190,0,0,1,
V,0.142,0.000,0.498,0.301,0.191,0,0,1,
V,0.146,0.000,0.492,0.293,0.178,0,0,1,
V,0.140,0.000,0.503,0.279,0.170,0,0,1,
V,0.142,0.000,0.500,0.282,0.169,0,0,0,
V,0.145,0.000,0.492,0.299,0.176,0,0,1,
V,0.151,0.000,0.499,0.311,0.188,0,0,1,
V,0.163,0.000,0.503,0.309,0.164,0,0,1,
V,0.137,0.000,0.516,0.297,0.173,0,0,1,
V,0.146,0.000,0.498,0.282,0.189,0,0,1,
V,0.132,0.000,0.512,0.313,0.173,0,0,1,
V,0.145,0.000,0.475,0.304,0.151,0,0,1,
V,0.150,0.000,0.491,0.305,0.168,0,0,1,
V,0.136,0.000,0.479,0.288,0.167,0,0,1,
V,0.147,0.000,0.500,0.278,0.169,0,0,1,
V,0.139,0.000,0.512,0.284,0.181,0,0,1,
V,0.148,0.000,0.510,0.297,0.189,0,0,1,
V,0.126,0.000,0.503,0.287,0.173,0,0,1,
V,0.134,0.000,0.499,0.301,0.176,0,0,1,
V,0.155,0.000,0.512,0.288,0.180,0,0,1,
V,0.145,0.000,0.489,0.309,0.168,0,0,1,
V,0.155,0.000,0.502,0.280,0.183,0,0,1,
V,0.156,0.000,0.492,0.310,0.181,0,0,1,
V,0.139,0.000,0.505,0.299,0.189,0,0,1,
V,0.159,0.000,0.500,0.284,0.172,0,0,1,
V,0.132,0.000,0.478,0.295,0.165,0,0,1,
V,0.143,0.000,0.490,0.284,0.181,0,0,1,
V,0.139,0.000,0.504,0.291,0.162,0,0,1,
V,0.149,0.000,0.480,0.295,0.184,0,0,1,
V,0.143,0.000,0.488,0.286,0.185,0,0,1,
V,0.150,0.000,0.483,0.285,0.176,0,0,1,
V,0.138,0.000,0.494,0.284,0.164,0,0,1,
V,0.154,0.000,0.504,0.309,0.168,0,0,1,
V,0.142,0.000,0.491,0.308,0.160,0,0,1,
V,0.138,0.000,0.494,0.297,0.178,0,0,1,
V,0.144,0.000,0.486,0.317,0.214,0,0,1,
V,0.143,0.000,0.491,0.293,0.183,0,0,1,
V,0.168,0.000,0.518,0.319,0.198,0,0,1,
V,0.153,0.000,0.502,0.297,0.172,0,0,1,
V,0.141,0.000,0.511,0.291,0.197,0,0,1,
V,0.158,0.000,0.474,0.273,0.171,0,0,1,
V,0.135,0.000,0.502,0.297,0.201,0,0,1,
V,0.147,0.000,0.504,0.290,0.167,0,0,1,
V,0.166,0.000,0.479,0.310,0.160,0,0,1,
V,0.156,0.000,0.508,0.297,0.180,0,0,1,
V,0.147,0.000,0.485,0.305,0.181,0,0,1,
V,0.150,0.000,0.516,0.301,0.191,0,0,1,
W,0.152,0.000,0.477,0.457,0.317,0,0,1,
W,0.163,0.000,0.470,0.445,0.318,0,0,1,
W,0.159,0.000,0.477,0.452,0.347,0,0,1,
W,0.151,0.000,0.479,0.478,0.335,0,0,1,
W,0.168,0.000,0.494,0.448,0.370,0,0,1,
W,0.168,0.000,0.456,0.471,0.334,0,0,1,
W,0.165,0.000,0.482,0.475,0.359,0,0,1,
W,0.165,0.000,0.464,0.455,0.325,0,0,1,
W,0.145,0.000,0.483,0.455,0.318,0,0,1,
W,0.172,0.000,0.457,0.479,0.322,0,0,1,
W,0.168,0.000,0.471,0.452,0.259,0,0,1,
W,0.172,0.000,0.476,0.467,0.339,0,0,1,
W,0.176,0.000,0.464,0.464,0.334,0,0,1,
W,0.177,0.000,0.477,0.479,0.305,0,0,1,
W,0.168,0.000,0.460,0.451,0.359,0,0,1,
W,0.153,0.000,0.477,0.455,0.341,0,0,1,
W,0.185,0.000,0.459,0.479,0.352,0,0,1,
W,0.176,0.000,0.478,0.451,0.338,0,0,1,
W,0.177,0.000,0.502,0.477,0.343,0,0,1,
W,0.154,0.000,0.459,0.475,0.289,0,0,1,
W,0.175,0.000,0.484,0.486,0.271,0,0,1,
W,0.169,0.000,0.500,0.459,0.346,0,0,1,
W,0.192,0.000,0.479,0.469,0.284,0,0,1,
W,0.179,0.000,0.486,0.464,0.335,0,0,1,
W,0.173,0.000,0.479,0.479,0.312,0,0,1,
W,0.162,0.000,0.495,0.455,0.345,0,0,1,
W,0.180,0.000,0.481,0.464,0.247,0,0,1,
W,0.169,0.000,0.497,0.467,0.342,0,0,1,
W,0.156,0.000,0.491,0.475,0.339,0,0,1,
W,0.175,0.000,0.479,0.460,0.339,0,0,1,
W,0.155,0.000,0.503,0.452,0.348,0,0,1,
W,0.184,0.000,0.477,0.486,0.334,0,0,1,
W,0.168,0.000,0.473,0.459,0.314,0,0,1,
W,0.168,0.000,0.483,0.479,0.323,0,0,1,
W,0.181,0.000,0.484,0.470,0.322,0,0,1,
W,0.183,0.000,0.502,0.446,0.320,0,0,1,
W,0.165,0.000,0.503,0.477,0.340,0,0,1,
W,0.172,0.000,0.469,0.482,0.340,0,0,1,
W,0.173,0.000,0.465,0.486,0.314,0,0,1,
W,0.163,0.000,0.473,0.479,0.318,0,0,1,
W,0.181,0.000,0.477,0.480,0.330,0,0,1,
W,0.168,0.000,0.460,0.469,0.346,0,0,1,
W,0.191,0.000,0.475,0.502,0.322,0,0,1,
W,0.185,0.000,0.477,0.459,0.325,0,0,1,
W,0.178,0.000,0.486,0.465,0.313,0,0,1,
W,0.168,0.000,0.469,0.468,0.309,0,0,1,
W,0.189,0.000,0.483,0.463,0.322,0,0,1,
W,0.149,0.000,0.478,0.460,0.328,0,0,1,
W,0.163,0.000,0.501,0.451,0.281,0,0,1,
W,0.181,0.000,0.473,0.453,0.310,0,0,1,
W,0.183,0.000,0.499,0.464,0.322,0,0,1,
W,0.176,0.000,0.510,0.465,0.324,0,0,1,
W,0.177,0.000,0.471,0.464,0.334,0,0,1,
W,0.185,0.000,0.495,0.459,0.293,0,0,1,
W,0.166,0.000,0.492,0.459,0.236,0,0,1,
W,0.168,0.000,0.481,0.477,0.328,0,0,1,
W,0.172,0.000,0.492,0.442,0.331,0,0,1,
W,0.166,0.000,0.487,0.478,0.304,0,0,1,
W,0.179,0.000,0.484,0.444,0.348,0,0,1,
W,0.181,0.000,0.503,0.457,0.327,0,0,1,
W,0.167,0.000,0.497,0.448,0.331,0,0,1,
W,0.189,0.000,0.503,0.477,0.297,0,0,1,
W,0.168,0.000,0.496,0.447,0.351,0,0,1,
W,0.177,0.000,0.495,0.468,0.301,0,0,1,
W,0.156,0.000,0.482,0.464,0.323,0,0,1,
W,0.179,0.000,0.503,0.476,0.298,0,0,1,
W,0.175,0.000,0.485,0.466,0.328,0,0,1,
W,0.164,0.000,0.473,0.475,0.338,0,0,1,
W,0.168,0.000,0.482,0.453,0.349,0,0,1,
W,0.185,0.000,0.479,0.465,0.271,0,0,1,
W,0.164,0.000,0.485,0.462,0.309,0,0,1,
W,0.164,0.000,0.470,0.466,0.300,0,0,1,
W,0.168,0.000,0.491,0.454,0.341,0,0,1,
W,0.164,0.000,0.479,0.475,0.350,0,0,1,
W,0.189,0.000,0.482,0.469,0.281,0,0,1,
X,0.181,0.000,0.073,0.205,0.114,0,0,0,
X,0.210,0.000,0.103,0.189,0.135,0,0,0,
X,0.177,0.000,0.107,0.207,0.127,0,0,0,
X,0.204,0.000,0.110,0.203,0.094,0,0,0,
X,0.205,0.000,0.081,0.226,0.121,0,0,0,
X,0.189,0.000,0.106,0.197,0.116,0,0,0,
X,0.214,0.000,0.092,0.202,0.077,0,0,0,
X,0.202,0.000,0.077,0.209,0.103,0,0,0,
X,0.191,0.000,0.089,0.209,0.134,0,0,0,
X,0.193,0.000,0.094,0.193,0.070,0,0,0,
X,0.212,0.000,0.141,0.215,0.129,0,0,0,
X,0.226,0.000,0.131,0.180,0.090,0,0,0,
X,0.210,0.000,0.109,0.197,0.077,0,0,0,
X,0.219,0.000,0.117,0.234,0.106,0,0,0,
X,0.235,0.000,0.139,0.193,0.100,0,0,0,
X,0.201,0.000,0.116,0.176,0.120,0,0,0,
X,0.191,0.000,0.103,0.193,0.114,0,0,0,
X,0.232,0.000,0.098,0.189,0.105,0,0,0,
X,0.197,0.000,0.128,0.204,0.118,0,0,0,
X,0.223,0.000,0.089,0.210,0.130,0,0,0,
X,0.193,0.000,0.123,0.197,0.099,0,0,0,
X,0.245,0.000,0.078,0.205,0.094,0,0,0,
X,0.214,0.000,0.122,0.245,0.091,0,0,0,
X,0.225,0.000,0.094,0.178,0.129,0,0,0,
X,0.243,0.000,0.103,0.171,0.114,0,0,0,
X,0.193,0.000,0.118,0.217,0.120,0,0,0,
X,0.215,0.000,0.122,0.209,0.120,0,0,0,
X,0.234,0.000,0.116,0.172,0.092,0,0,0,
X,0.211,0.000,0.118,0.189,0.117,0,0,0,
X,0.228,0.000,0.103,0.205,0.106,0,0,0,
X,0.230,0.000,0.123,0.218,0.117,0,0,0,
X,0.222,0.000,0.141,0.189,0.121,0,0,0,
X,0.224,0.000,0.120,0.168,0.125,0,0,0,
X,0.237,0.000,0.099,0.206,0.109,0,0,0,
X,0.237,0.000,0.136,0.199,0.117,0,0,0,
X,0.240,0.000,0.106,0.185,0.112,0,0,0,
X,0.243,0.000,0.106,0.206,0.127,0,0,0,
X,0.225,0.000,0.112,0.204,0.127,0,0,0,
X,0.231,0.000,0.122,0.205,0.110,0,0,0,
X,0.196,0.000,0.135,0.177,0.126,0,0,0,
X,0.226,0.000,0.106,0.231,0.118,0,0,0,
X,0.240,0.000,0.103,0.214,0.141,0,0,0,
X,0.202,0.000,0.117,0.206,0.119,0,0,0,
X,0.249,0.000,0.110,0.230,0.110,0,0,0,
X,0.219,0.000,0.112,0.210,0.147,0,0,0,
X,0.255,0.000,0.114,0.207,0.130,0,0,0,
X,0.246,0.000,0.129,0.206,0.131,0,0,0,
X,0.230,0.000,0.149,0.214,0.127,0,0,0,
X,0.262,0.000,0.117,0.176,0.100,0,0,0,
X,0.255,0.000,0.139,0.263,0.113,0,0,0,
X,0.251,0.000,0.131,0.211,0.140,0,0,0,
X,0.230,0.000,0.129,0.199,0.098,0,0,0,
X,0.257,0.000,0.125,0.214,0.102,0,0,0,
X,0.247,0.000,0.127,0.222,0.143,0,0,0,
X,0.235,0.000,0.133,0.189,0.122,0,0,0,
X,0.264,0.000,0.135,0.230,0.109,0,0,0,
X,0.246,0.000,0.136,0.185,0.118,0,0,0,
X,0.239,0.000,0.143,0.193,0.124,0,0,0,
X,0.253,0.000,0.125,0.218,0.141,0,0,0,
X,0.253,0.000,0.111,0.189,0.121,0,0,0,
X,0.239,0.000,0.118,0.210,0.135,0,0,0,
X,0.219,0.000,0.139,0.211,0.131,0,0,0,
X,0.241,0.000,0.130,0.182,0.116,0,0,0,
X,0.207,0.000,0.136,0.210,0.107,0,0,0,
X,0.231,0.000,0.100,0.202,0.129,0,0,0,
X,0.265,0.000,0.134,0.183,0.142,0,0,0,
X,0.267,0.000,0.110,0.185,0.118,0,0,0,
X,0.240,0.000,0.112,0.193,0.128,0,0,0,
X,0.256,0.000,0.103,0.202,0.116,0,0,0,
X,0.237,0.000,0.155,0.225,0.151,0,0,0,
X,0.220,0.000,0.142,0.226,0.142,0,0,0,
X,0.242,0.000,0.142,0.226,0.127,0,0,0,
X,0.232,0.000,0.125,0.193,0.143,0,0,0,
X,0.227,0.000,0.151,0.229,0.118,0,0,0,
X,0.228,0.000,0.147,0.205,0.143,0,0,0,
X,0.235,0.000,0.116,0.211,0.114,0,0,0,
X,0.246,0.000,0.127,0.207,0.116,0,0,0,
X,0.249,0.000,0.121,0.219,0.118,0,0,0,
X,0.280,0.000,0.118,0.193,0.144,0,0,0,
X,0.243,0.000,0.116,0.218,0.143,0,0,0,
X,0.240,0.000,0.168,0.181,0.130,0,0,0,
X,0.223,0.000,0.134,0.219,0.123,0,0,0,
X,0.253,0.000,0.142,0.222,0.123,0,0,0,
X,0.256,0.000,0.116,0.190,0.127,0,0,0,
X,0.247,0.000,0.125,0.207,0.140,0,0,0,
X,0.245,0.000,0.116,0.212,0.123,0,0,0,
Y,0.490,0.000,0.154,0.298,0.400,0,1,0,
Y,0.492,0.000,0.147,0.288,0.392,0,1,0,
Y,0.494,0.000,0.181,0.277,0.387,0,1,0,
Y,0.479,0.000,0.155,0.285,0.392,0,1,0,
Y,0.502,0.000,0.159,0.285,0.401,0,1,0,
Y,0.503,0.000,0.154,0.282,0.410,0,1,0,
Y,0.475,0.000,0.160,0.275,0.412,0,1,0,
Y,0.519,0.000,0.175,0.279,0.409,0,1,0,
Y,0.485,0.000,0.181,0.288,0.425,0,1,0,
Y,0.488,0.000,0.164,0.269,0.412,0,1,0,
Y,0.450,0.000,0.172,0.283,0.412,0,1,0,
Y,0.450,0.000,0.144,0.307,0.412,0,1,0,
Y,0.427,0.000,0.153,0.262,0.432,0,1,0,
Y,0.437,0.000,0.154,0.271,0.436,0,1,0,
Y,0.422,0.000,0.144,0.279,0.385,0,1,0,
Y,0.412,0.000,0.154,0.271,0.412,0,1,0,
Y,0.400,0.000,0.184,0.260,0.410,0,1,0,
Y,0.428,0.000,0.176,0.277,0.400,0,1,0,
Y,0.408,0.000,0.180,0.271,0.376,0,1,0,
Y,0.412,0.000,0.160,0.270,0.389,0,1,0,
Y,0.405,0.000,0.166,0.246,0.397,0,1,0,
Y,0.422,0.000,0.144,0.293,0.379,0,1,0,
Y,0.428,0.000,0.198,0.289,0.392,0,1,0,
Y,0.397,0.000,0.181,0.291,0.409,0,1,0,
Y,0.392,0.000,0.176,0.273,0.391,0,1,0,
Y,0.427,0.000,0.168,0.256,0.376,0,1,0,
Y,0.434,0.000,0.176,0.265,0.375,0,1,0,
Y,0.412,0.000,0.204,0.271,0.383,0,1,0,
Y,0.430,0.000,0.173,0.258,0.381,0,1,0,
Y,0.401,0.000,0.165,0.301,0.403,0,1,0,
Y,0.405,0.000,0.152,0.280,0.384,0,1,0,
Y,0.437,0.000,0.181,0.280,0.398,0,1,0,
Y,0.401,0.000,0.192,0.273,0.425,0,1,0,
Y,0.412,0.000,0.163,0.298,0.381,0,1,0,
Y,0.361,0.000,0.182,0.293,0.411,0,1,0,
Y,0.412,0.000,0.185,0.278,0.437,0,1,0,
Y,0.392,0.000,0.142,0.286,0.375,0,1,0,
Y,0.430,0.000,0.168,0.297,0.388,0,1,0,
Y,0.400,0.000,0.185,0.302,0.412,0,1,0,
Y,0.423,0.000,0.160,0.309,0.430,0,1,0,
Y,0.396,0.000,0.184,0.309,0.392,0,1,0,
Y,0.392,0.000,0.169,0.263,0.404,0,1,0,
Y,0.374,0.000,0.166,0.284,0.390,0,1,0,
Y,0.427,0.000,0.186,0.297,0.381,0,1,0,
Y,0.412,0.000,0.171,0.297,0.401,0,1,0,
Y,0.396,0.000,0.186,0.272,0.401,0,1,0,
Y,0.405,0.000,0.201,0.289,0.392,0,1,0,
Y,0.425,0.000,0.193,0.271,0.411,0,1,0,
Y,0.375,0.000,0.193,0.268,0.402,0,1,0,
Y,0.412,0.000,0.193,0.259,0.392,0,1,0,
Y,0.400,0.000,0.193,0.299,0.400,0,1,0,
Y,0.409,0.000,0.178,0.280,0.425,0,1,0,
Y,0.425,0.000,0.185,0.295,0.409,0,1,0,
Y,0.421,0.000,0.177,0.282,0.389,0,1,0,
Y,0.436,0.000,0.201,0.299,0.380,0,1,0,
Y,0.411,0.000,0.158,0.235,0.410,0,1,0,
Y,0.425,0.000,0.178,0.276,0.363,0,1,0,
Y,0.408,0.000,0.214,0.299,0.397,0,1,0,
Y,0.407,0.000,0.163,0.297,0.372,0,1,0,
Y,0.386,0.000,0.207,0.271,0.374,0,1,0,
Y,0.425,0.000,0.191,0.302,0.378,0,1,0,
Y,0.425,0.000,0.195,0.268,0.374,0,1,0,
Y,0.388,0.000,0.166,0.313,0.374,0,1,0,
Y,0.400,0.000,0.206,0.281,0.360,0,1,0,
Y,0.383,0.000,0.198,0.304,0.388,0,1,0,
Y,0.396,0.000,0.178,0.276,0.370,0,1,0,
Y,0.376,0.000,0.202,0.292,0.382,0,1,0
